17061E09131DF3000,3.334,-12.144,AdditionalMWPTarget2,B,6
17061E09131DF3000,3.486,37.565,AdditionalMWPTarget2,B,7
17061E09131DF3000,3.521,-33.332,AdditionalMWPTarget2,B,8
17061E09131DF3000,4.105,-30.770,AdditionalMWPTarget2,B,9
17061E09131DF3000,4.650,1.300,AdditionalMWPTarget2,B,10
17061E09131DF3000,4.966,-3.162,AdditionalMWPTarget2,B,11
17061E09131DF3000,5.022,-21.562,AdditionalMWPTarget2,B,12
17061E09131DF3000,5.114,-16.573,AdditionalMWPTarget2,C,1
17061E09131DF3000,5.118,-1.021,AdditionalMWPTarget2,C,2
17061E09131DF3000,5.214,-5.539,AdditionalMWPTarget2,C,3
17061E09131DF3000,5.267,21.310,AdditionalMWPTarget2,C,4
17061E09131DF3000,5.452,4.593,AdditionalMWPTarget2,C,5
17061E09131DF3000,5.463,10.419,AdditionalMWPTarget2,C,6
17061E09131DF3000,5.578,-16.223,AdditionalMWPTarget2,C,7
17061E09131DF3000,6.024,18.852,AdditionalMWPTarget2,C,8
17061E09131DF3000,6.486,2.665,AdditionalMWPTarget2,C,9
17061E09131DF3000,6.563,-19.189,AdditionalMWPTarget2,C,10
17061E09131DF3000,6.597,-29.742,AdditionalMWPTarget2,C,11
17061E09131DF3000,6.628,-32.662,AdditionalMWPTarget2,C,12
17061E09131DF3000,6.774,32.931,AdditionalMWPTarget2,D,1
17061E09131DF3000,6.895,-12.389,AdditionalMWPTarget2,D,2
17061E09131DF3000,7.320,-34.803,AdditionalMWPTarget2,D,3
17061E09131DF3000,7.654,-4.749,AdditionalMWPTarget2,D,4
17061E09131DF3000,7.744,-14.011,AdditionalMWPTarget2,D,5
17061E09131DF3000,8.053,-9.936,AdditionalMWPTarget2,D,6
17061E09131DF3000,8.239,-4.693,AdditionalMWPTarget2,D,7
17061E09131DF3000,8.531,3.904,AdditionalMWPTarget2,D,8
17061E09131DF3000,8.594,-3.604,AdditionalMWPTarget2,D,9
17061E09131DF3000,8.829,8.728,AdditionalMWPTarget2,D,10
17061E09131DF3000,9.011,12.010,AdditionalMWPTarget2,D,11
17061E09131DF3000,9.512,4.414,AdditionalMWPTarget2,D,12
17061E09131DF3000,9.537,-10.999,AdditionalMWPTarget2,E,1
17061E09131DF3000,9.814,-21.989,AdditionalMWPTarget2,E,2
17061E09131DF3000,10.364,-17.621,AdditionalMWPTarget2,E,3
17061E09131DF3000,10.430,-1.452,AdditionalMWPTarget2,E,4
17061E09131DF3000,10.469,16.264,AdditionalMWPTarget2,E,5
17061E09131DF3000,10.556,12.759,AdditionalMWPTarget2,E,6
17061E09131DF3000,10.922,-3.492,AdditionalMWPTarget2,E,7
17061E09131DF3000,11.387,-27.865,AdditionalMWPTarget2,E,8
17061E09131DF3000,11.448,14.813,AdditionalMWPTarget2,E,9
17061E09131DF3000,11.563,-2.960,AdditionalMWPTarget2,E,10
17061E09131DF3000,11.851,-6.684,AdditionalMWPTarget2,E,11
17061E09131DF3000,11.993,-16.960,AdditionalMWPTarget2,E,12
17061E09131DF3000,12.415,-14.314,AdditionalMWPTarget2,F,1
17061E09131DF3000,12.544,-21.123,AdditionalMWPTarget2,F,2
17061E09131DF3000,12.836,26.801,AdditionalMWPTarget2,F,3
17061E09131DF3000,12.841,-31.951,AdditionalMWPTarget2,F,4
17061E09131DF3000,12.943,-14.110,AdditionalMWPTarget2,F,5
17061E09131DF3000,13.190,-32.981,AdditionalMWPTarget2,F,6
17061E09131DF3000,13.831,-6.148,AdditionalMWPTarget2,F,7
17061E09131DF3000,13.905,-17.736,AdditionalMWPTarget2,F,8
17061E09131DF3000,14.084,-12.844,AdditionalMWPTarget2,F,9
17061E09131DF3000,14.911,16.461,AdditionalMWPTarget2,F,10
17061E09131DF3000,16.498,-28.614,AdditionalMWPTarget2,F,11
17061E09131DF3000,16.502,-10.498,AdditionalMWPTarget2,F,12
17061E09131DF3000,16.722,-32.773,AdditionalMWPTarget2,G,1
17061E09131DF3000,16.984,9.932,AdditionalMWPTarget2,G,2
17061E09131DF3000,17.352,2.845,AdditionalMWPTarget2,G,3
17061E09131DF3000,17.506,29.588,AdditionalMWPTarget2,G,4
17061E09131DF3000,17.530,6.428,AdditionalMWPTarget2,G,5
17061E09131DF3000,17.920,32.370,AdditionalMWPTarget2,G,6
17061E09131DF3000,18.168,6.180,AdditionalMWPTarget2,G,7
17061E09131DF3000,19.950,9.098,AdditionalMWPTarget2,G,8
17061E09131DF3000,20.188,-30.584,AdditionalMWPTarget2,G,9
17061E09131DF3000,21.882,29.854,AdditionalMWPTarget2,G,10
17061E09131DF3000,24.649,24.479,AdditionalMWPTarget2,G,11
17061E09131DF3000,26.217,-27.115,AdditionalMWPTarget2,G,12
17061E09131DF3000,26.654,-18.830,AdditionalMWPTarget2,H,1
17061E09131DF3000,27.111,2.387,AdditionalMWPTarget2,H,2
17061E09131DF3000,27.204,-17.349,AdditionalMWPTarget2,H,3
17061E09131DF3000,29.955,8.965,AdditionalMWPTarget2,H,4
17061E09131DF3000,30.230,-3.090,AdditionalMWPTarget2,H,5
17061E09131DF3000,30.594,7.007,AdditionalMWPTarget2,H,6
17061E09131DF3000,30.709,21.873,AdditionalMWPTarget2,H,7
17061E09131DF3000,31.162,-9.055,AdditionalMWPTarget2,H,8
17061E09131DF3000,32.934,8.419,AdditionalMWPTarget2,H,9
17061E09131DF3000,34.362,7.800,AdditionalMWPTarget2,H,10
17061E09131DF3000,35.776,-8.794,AdditionalMWPTarget2,H,11
